"brand","car","isSell","lowPrice","heightPrice","href","rank","type"
"吉利汽车","吉利SC6",false,"5.38 ","5.38 ","//price.pcauto.com.cn/price/sg4006/","小型车","三厢车,"
"吉利汽车","吉利SX7",false,"9.28 ","9.28 ","//price.pcauto.com.cn/price/sg8581/","紧凑型SUV","SUV,"
"吉利汽车","吉利英伦TX4",false,"20.8 ","20.8 ","//price.pcauto.com.cn/price/sg3945/","紧凑型车","两厢车,"
"吉利汽车","经典帝豪",false,"6.68 ","6.68 ","//price.pcauto.com.cn/price/sg4019/","紧凑型车","三厢车,两厢车,"
"吉利汽车","豪情SUV",false,"12.29 ","12.29 ","//price.pcauto.com.cn/price/sg10855/","中型SUV","SUV,"
"吉利汽车","金刚财富",false,"4.19 ","4.19 ","//price.pcauto.com.cn/price/sg12044/","小型车","三厢车,"
"吉利汽车","金鹰",false,"5.58 ","5.58 ","//price.pcauto.com.cn/price/sg3284/","小型车","两厢车,"
"吉利汽车","美人豹",false,"7.68万","7.68","//price.pcauto.com.cn/price/sg120/","跑车","硬顶跑车,"
"吉利汽车","英伦C5",false,"4.99 ","4.99 ","//price.pcauto.com.cn/price/sg121/","小型车","三厢车,两厢车,"
"吉利汽车","熊猫",false,"3.68 ","3.68 ","//price.pcauto.com.cn/price/sg3295/","微型车","两厢车,"
"吉利汽车","优利欧",false,"3.58 ","3.58 ","//price.pcauto.com.cn/price/sg1589/","小型车","三厢车,"
"吉利汽车","中国龙",false,"8.68 ","8.68 ","//price.pcauto.com.cn/price/sg4214/","跑车","硬顶跑车,"
"吉利汽车","自由舰",false,"3.38 ","3.38 ","//price.pcauto.com.cn/price/sg3001/","小型车","三厢车,"
"Jeep","大切诺基",true,"52.99","52.99","//price.pcauto.com.cn/price/sg155/","中大型SUV","SUV,"
"Jeep","牧马人",true,"42.99","42.99","//price.pcauto.com.cn/price/sg154/","中型SUV","SUV,"
"Jeep","指南者(进口)",true,"22.19","22.19","//price.pcauto.com.cn/price/sg2984/","紧凑型SUV","SUV,"
"Jeep","自由客",true,"22.19","22.19","//price.pcauto.com.cn/price/sg7390/","紧凑型SUV","SUV,"
"Jeep","指挥官(进口)",false,"61.99 ","61.99 ","//price.pcauto.com.cn/price/sg2614/","中大型SUV","SUV,"
"SRT","大切诺基 SRT",true,"120.49万","120.49","//price.pcauto.com.cn/price/sg10224/","中大型SUV","SUV,"
"广汽菲克Jeep","大指挥官",true,"27.98","27.98","//price.pcauto.com.cn/price/sg22677/","中型SUV","SUV,"
"广汽菲克Jeep","指南者",true,"15.98","15.98","//price.pcauto.com.cn/price/sg20864/","紧凑型SUV","SUV,"
"广汽菲克Jeep","指挥官",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23343/","中型SUV",""
"广汽菲克Jeep","自由侠",true,"13.48","13.48","//price.pcauto.com.cn/price/sg13509/","小型SUV","SUV,"
"广汽菲克Jeep","自由光",true,"20.98","20.98","//price.pcauto.com.cn/price/sg12864/","中型SUV","SUV,"
"江淮汽车","和悦",true,"6.28","6.28","//price.pcauto.com.cn/price/sg3985/","紧凑型车","三厢车,"
"江淮汽车","江淮iEV",true,"12.85","12.85","//price.pcauto.com.cn/price/sg10460/","小型车","三厢车,"
"江淮汽车","江淮V7",true,"7.18","7.18","//price.pcauto.com.cn/price/sg22753/","皮卡","皮卡,"
"江淮汽车","江淮iEV6E",true,"11.85","11.85","//price.pcauto.com.cn/price/sg14194/","小型车","两厢车,"
"江淮汽车","江淮iEV7",true,"15.85万","15.85","//price.pcauto.com.cn/price/sg14191/","小型车","三厢车,"
"江淮汽车","江淮iEV7S",true,"17.60万","17.60","//price.pcauto.com.cn/price/sg21678/","小型SUV","SUV,"
"江淮汽车","江淮iEVA50",true,"18.37","18.37","//price.pcauto.com.cn/price/sg22723/","紧凑型车","三厢车,"
"江淮汽车","瑞风M4新能源",true,"12.98","12.98","//price.pcauto.com.cn/price/sg21693/","MPV","MPV,"
"江淮汽车","凌铃",true,"3.24","3.24","//price.pcauto.com.cn/price/sg10683/","微卡","卡车,"
"江淮汽车","瑞风",true,"8.50","8.50","//price.pcauto.com.cn/price/sg215/","MPV","MPV,客车,"
"江淮汽车","瑞风A60",true,"13.95","13.95","//price.pcauto.com.cn/price/sg10902/","中大型车","三厢车,"
"江淮汽车","瑞风M2",true,"5.98","5.98","//price.pcauto.com.cn/price/sg3924/","MPV","MPV,"
"江淮汽车","瑞风M3",true,"5.98","5.98","//price.pcauto.com.cn/price/sg10901/","MPV","MPV,"
"江淮汽车","瑞风M4",true,"9.98","9.98","//price.pcauto.com.cn/price/sg14193/","MPV","MPV,"
"江淮汽车","瑞风M5",true,"13.95","13.95","//price.pcauto.com.cn/price/sg7241/","MPV","MPV,"
"江淮汽车","瑞风M6",true,"23.95","23.95","//price.pcauto.com.cn/price/sg9252/","MPV","MPV,"
"江淮汽车","瑞风R3",true,"6.48","6.48","//price.pcauto.com.cn/price/sg22412/","MPV","MPV,"
"江淮汽车","瑞风S2",true,"5.78","5.78","//price.pcauto.com.cn/price/sg11869/","小型SUV","SUV,"
"江淮汽车","瑞风S2mini",true,"3.98","3.98","//price.pcauto.com.cn/price/sg14171/","小型SUV","SUV,"
"江淮汽车","瑞风S3",true,"6.28","6.28","//price.pcauto.com.cn/price/sg9202/","小型SUV","SUV,"
"江淮汽车","瑞风S5",true,"8.95","8.95","//price.pcauto.com.cn/price/sg4548/","紧凑型SUV","SUV,"
"江淮汽车","瑞风S7",true,"9.78","9.78","//price.pcauto.com.cn/price/sg14142/","紧凑型SUV","SUV,"
"江淮汽车","帅铃T6",true,"8.58","8.58","//price.pcauto.com.cn/price/sg12546/","皮卡","皮卡,"
"江淮汽车","帅铃T8",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22992/","皮卡",""
"江淮汽车","帅铃V6",true,"8.09","8.09","//price.pcauto.com.cn/price/sg21543/","皮卡","皮卡,"
"江淮汽车","星锐",true,"10.97","10.97","//price.pcauto.com.cn/price/sg7619/","轻客","客车,货车,"
"江淮汽车","宾悦",false,"8.88 ","8.88 ","//price.pcauto.com.cn/price/sg2994/","中型车","三厢车,"
"江淮汽车","和悦A13",false,"4.88 ","4.88 ","//price.pcauto.com.cn/price/sg3324/","小型车","三厢车,"
"江淮汽车","和悦A13 CROSS",false,"5.38 ","5.38 ","//price.pcauto.com.cn/price/sg10321/","小型车","两厢车,"
"江淮汽车","和悦A13 RS",false,"4.88 ","4.88 ","//price.pcauto.com.cn/price/sg5066/","小型车","两厢车,"
"江淮汽车","和悦A30",false,"4.99 ","4.99 ","//price.pcauto.com.cn/price/sg8711/","小型车","三厢车,"
"江淮汽车","江淮iEV6S",false,"21.98万","21.98","//price.pcauto.com.cn/price/sg13998/","小型SUV","SUV,"
"江淮汽车","瑞驰K3",false,"5.3 ","5.3 ","//price.pcauto.com.cn/price/sg10680/","皮卡","皮卡,"
"江淮汽车","瑞驰K5",false,"5.3 ","5.3 ","//price.pcauto.com.cn/price/sg10681/","皮卡","皮卡,"
"江淮汽车","瑞鹰",false,"7.98 ","7.98 ","//price.pcauto.com.cn/price/sg2215/","紧凑型SUV","SUV,"
"江淮汽车","悦悦",false,"3.68 ","3.68 ","//price.pcauto.com.cn/price/sg3986/","微型车","两厢车,"
"江淮汽车","征途",false,"8.4万","8.4","//price.pcauto.com.cn/price/sg10682/","皮卡","皮卡,"
"捷豹","捷豹F-PACE",true,"48.80","48.80","//price.pcauto.com.cn/price/sg9968/","中型SUV","SUV,"
"捷豹","捷豹F-TYPE",true,"59.80","59.80","//price.pcauto.com.cn/price/sg580/","跑车","硬顶跑车,软顶敞篷车,"
"捷豹","捷豹I-PACE",true,"64.80","64.80","//price.pcauto.com.cn/price/sg21062/","中型SUV","SUV,"
"捷豹","捷豹XE",true,"39.80","39.80","//price.pcauto.com.cn/price/sg7537/","中型车","三厢车,"
"捷豹","捷豹XF(进口)",true,"46.80","46.80","//price.pcauto.com.cn/price/sg3183/","中大型车","旅行车,三厢车,"
"捷豹","捷豹XJ",true,"79.80","79.80","//price.pcauto.com.cn/price/sg225/","大型车","三厢车,"
"捷豹","捷豹S-TYPE",false,"67.8 ","67.8 ","//price.pcauto.com.cn/price/sg224/","中大型车","三厢车,"
"奇瑞捷豹路虎","捷豹E-PACE",true,"28.88","28.88","//price.pcauto.com.cn/price/sg22883/","紧凑型SUV","SUV,"
"奇瑞捷豹路虎","捷豹XEL",true,"28.88","28.88","//price.pcauto.com.cn/price/sg22065/","中型车","三厢车,"
"奇瑞捷豹路虎","捷豹XFL",true,"38.58","38.58","//price.pcauto.com.cn/price/sg14113/","中大型车","三厢车,"
"华瑞汽车","金杯霸道",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg4309/","中大型SUV","SUV,"
"华晨华瑞","西部牛仔",true,"4.38","4.38","//price.pcauto.com.cn/price/sg12785/","微卡","货车,"
"华晨华瑞","大力神",true,"6.68","6.68","//price.pcauto.com.cn/price/sg8980/","皮卡","皮卡,"
"华晨华瑞","大力神K3",true,"6.78","6.78","//price.pcauto.com.cn/price/sg14201/","皮卡","皮卡,"
"华晨华瑞","大力神K5",true,"6.98","6.98","//price.pcauto.com.cn/price/sg14144/","皮卡","皮卡,"
"华晨华瑞","金杯S70",true,"7.98","7.98","//price.pcauto.com.cn/price/sg14273/","中型SUV","SUV,"
"华晨华瑞","金典",true,"5.38","5.38","//price.pcauto.com.cn/price/sg4310/","皮卡","皮卡,"
"华晨华瑞","雷龙",true,"4.98","4.98","//price.pcauto.com.cn/price/sg9051/","皮卡","皮卡,"
"华晨华瑞","智尚S30",true,"4.98","4.98","//price.pcauto.com.cn/price/sg7339/","小型SUV","SUV,"
"华晨华瑞","智尚S35",true,"5.98","5.98","//price.pcauto.com.cn/price/sg13058/","小型SUV","SUV,"
"华晨金杯","小金牛",true,"2.98","2.98","//price.pcauto.com.cn/price/sg12784/","微卡","货车,"
"华晨金杯","大海狮",true,"10.58","10.58","//price.pcauto.com.cn/price/sg7194/","轻客","客车,"
"华晨金杯","阁瑞斯",true,"7.98","7.98","//price.pcauto.com.cn/price/sg4244/","轻客","客车,MPV,"
"华晨金杯","海星",true,"2.98","2.98","//price.pcauto.com.cn/price/sg4697/","微面","客车,"
"华晨金杯","海狮",true,"6.18","6.18","//price.pcauto.com.cn/price/sg250/","轻客","客车,"
"华晨金杯","海星T20",true,"2.79","2.79","//price.pcauto.com.cn/price/sg12924/","微卡","货车,"
"华晨金杯","金杯F50",true,"6.99","6.99","//price.pcauto.com.cn/price/sg21282/","MPV","MPV,"
"华晨金杯","金杯T32",true,"3.87","3.87","//price.pcauto.com.cn/price/sg12926/","微卡","货车,"
"华晨金杯","金杯新快运",true,"7.45","7.45","//price.pcauto.com.cn/price/sg21003/","轻客","客车,"
"华晨金杯","新海狮",true,"9.18","9.18","//price.pcauto.com.cn/price/sg10600/","轻客","客车,"
"华晨金杯","金杯S50",false,"8.83 ","8.83 ","//price.pcauto.com.cn/price/sg7519/","紧凑型SUV","SUV,"
"华晨金杯","锐驰",false,"6.98 ","6.98 ","//price.pcauto.com.cn/price/sg472/","微面","客车,货车,"
"华晨鑫源","海星A7",true,"2.59万","2.59","//price.pcauto.com.cn/price/sg13948/","微面","客车,"
"华晨鑫源","海星A9",true,"3.39","3.39","//price.pcauto.com.cn/price/sg13949/","微面","客车,"
"华晨鑫源","海星T22",true,"3.14","3.14","//price.pcauto.com.cn/price/sg9050/","微卡","货车,"
"华晨鑫源","海狮S",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23628/","轻客",""
"华晨鑫源","海狮X30L",true,"4.68","4.68","//price.pcauto.com.cn/price/sg13530/","微面","客车,"
"华晨鑫源","小海狮X30",true,"3.50","3.50","//price.pcauto.com.cn/price/sg9489/","微面","客车,"
"华晨鑫源","金杯750",true,"5.38","5.38","//price.pcauto.com.cn/price/sg12442/","MPV","MPV,"
"华晨鑫源","金杯T30",true,"3.55","3.55","//price.pcauto.com.cn/price/sg12925/","微卡","货车,"
"华晨鑫源","金杯T50",true,"4.58","4.58","//price.pcauto.com.cn/price/sg21333/","微卡","货车,"
"华晨鑫源","金杯T52",true,"4.88","4.88","//price.pcauto.com.cn/price/sg21334/","微卡","货车,"
"华晨鑫源","鑫源X30L",true,"5.70","5.70","//price.pcauto.com.cn/price/sg22856/","微面","客车,货车,"
"华晨鑫源","鑫源X30LEV",true,"16.68万","16.68","//price.pcauto.com.cn/price/sg22238/","微面","客车,"
"江铃汽车","宝典",true,"7.68","7.68","//price.pcauto.com.cn/price/sg1593/","皮卡","皮卡,"
"江铃汽车","凯威",true,"10.78","10.78","//price.pcauto.com.cn/price/sg8642/","微卡","货车,"
"江铃汽车","凯运",true,"7.58","7.58","//price.pcauto.com.cn/price/sg896/","微卡","货车,卡车,"
"江铃汽车","凯锐800",true,"11.18","11.18","//price.pcauto.com.cn/price/sg10220/","微卡","货车,"
"江铃汽车","顺达",true,"6.78","6.78","//price.pcauto.com.cn/price/sg8640/","微卡","卡车,货车,"
"江铃汽车","特顺",true,"9.98","9.98","//price.pcauto.com.cn/price/sg20862/","轻客","客车,"
"江铃汽车","域虎",true,"10.28","10.28","//price.pcauto.com.cn/price/sg8460/","皮卡","皮卡,"
"江铃汽车","域虎3",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23423/","皮卡",""
"江铃汽车","宝威",false,"9.48 ","9.48 ","//price.pcauto.com.cn/price/sg8039/","中型SUV","SUV,"
"江铃汽车","凯锐",false,"8.58 ","8.58 ","//price.pcauto.com.cn/price/sg8641/","微卡","货车,"
"奇瑞汽车","捷途X70",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22643/","中型SUV",""
"君马汽车","君马MEET 3",true,"7.19","7.19","//price.pcauto.com.cn/price/sg22224/","紧凑型SUV","SUV,"
"君马汽车","君马SEEK 5",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22676/","中型SUV",""
"君马汽车","君马S70",true,"8.19","8.19","//price.pcauto.com.cn/price/sg22089/","中型SUV","SUV,"
"江铃集团新能源","江铃E100",true,"7.38万","7.38","//price.pcauto.com.cn/price/sg20892/","微型车","两厢车,"
"江铃集团新能源","江铃E160",true,"9.28","9.28","//price.pcauto.com.cn/price/sg21703/","小型车","三厢车,"
"江铃集团新能源","江铃E200L",true,"8.28","8.28","//price.pcauto.com.cn/price/sg20454/","微型车","两厢车,"
"江铃集团新能源","江铃E200N",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg21784/","微型车",""
"江铃集团新能源","江铃E400",true,"16.38","16.38","//price.pcauto.com.cn/price/sg22865/","小型SUV","SUV,"
"厦门金龙联合","凯歌",true,"13.98","13.98","//price.pcauto.com.cn/price/sg9458/","轻客","客车,"
"厦门金龙联合","金威",true,"5.68","5.68","//price.pcauto.com.cn/price/sg9130/","轻客","客车,货车,"
"厦门金龙联合","金龙XMQ",true,"21.68","21.68","//price.pcauto.com.cn/price/sg13319/","轻客","客车,"
"厦门金龙联合","凯锐浩克",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23023/","轻客",""
"厦门金龙联合","凯特",true,"18.68","18.68","//price.pcauto.com.cn/price/sg20602/","轻客","客车,"
"九龙汽车","艾菲",true,"12.98","12.98","//price.pcauto.com.cn/price/sg11323/","MPV","MPV,"
"九龙汽车","九龙A4",true,"9.98","9.98","//price.pcauto.com.cn/price/sg21566/","轻客","客车,"
"九龙汽车","九龙A5",true,"16.88","16.88","//price.pcauto.com.cn/price/sg21567/","轻客","客车,"
"九龙汽车","九龙A6",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg21743/","轻客","客车,"
"九龙汽车","九龙E6",true,"16.98万","16.98","//price.pcauto.com.cn/price/sg21766/","轻客","客车,"
"九龙汽车","九龙商务车",true,"13.58","13.58","//price.pcauto.com.cn/price/sg4423/","MPV","MPV,"
"江铃集团轻汽","骐铃T100",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23243/","皮卡",""
"江铃集团轻汽","骐铃T3",true,"6.28","6.28","//price.pcauto.com.cn/price/sg13592/","皮卡","皮卡,"
"江铃集团轻汽","骐铃T5",true,"6.38","6.38","//price.pcauto.com.cn/price/sg13300/","皮卡","皮卡,"
"江铃集团轻汽","骐铃T7",true,"7.18","7.18","//price.pcauto.com.cn/price/sg12101/","皮卡","皮卡,"
"厦门金旅","金旅海狮",true,"7.38","7.38","//price.pcauto.com.cn/price/sg4327/","轻客","客车,"
"厦门金旅","金旅海狮新能源",true,"15.98","15.98","//price.pcauto.com.cn/price/sg22324/","轻客","货车,"
"上汽通用凯迪拉克","凯迪拉克ATS-L",true,"29.88","29.88","//price.pcauto.com.cn/price/sg10951/","中型车","三厢车,"
"上汽通用凯迪拉克","凯迪拉克CT6",true,"43.99","43.99","//price.pcauto.com.cn/price/sg13088/","中大型车","三厢车,"
"上汽通用凯迪拉克","凯迪拉克CT6 Plug-in",true,"55.88","55.88","//price.pcauto.com.cn/price/sg21402/","中大型车","三厢车,"
"上汽通用凯迪拉克","凯迪拉克XT4",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23063/","紧凑型SUV",""
"上汽通用凯迪拉克","凯迪拉克XT5",true,"35.99","35.99","//price.pcauto.com.cn/price/sg13635/","中型SUV","SUV,"
"上汽通用凯迪拉克","凯迪拉克XTS",true,"29.99","29.99","//price.pcauto.com.cn/price/sg4512/","中大型车","三厢车,"
"上汽通用凯迪拉克","凯迪拉克XT5新能源",true,"37.99","37.99","//price.pcauto.com.cn/price/sg22044/","中型SUV","SUV,"
"上汽通用凯迪拉克","SLS赛威",false,"38.88 ","38.88 ","//price.pcauto.com.cn/price/sg2223/","中大型车","三厢车,"
"凯迪拉克(进口)","凯雷德ESCALADE",true,"148.80万","148.80","//price.pcauto.com.cn/price/sg2053/","大型SUV","SUV,"
"凯迪拉克(进口)","凯迪拉克CTS",false,"36.8 ","36.8 ","//price.pcauto.com.cn/price/sg560/","中大型车","硬顶跑车,三厢车,"
"凯迪拉克(进口)","凯迪拉克EXT",false,"106.0万","106.0","//price.pcauto.com.cn/price/sg4494/","皮卡","皮卡,"
"凯迪拉克(进口)","凯迪拉克SRX",false,"39.98 ","39.98 ","//price.pcauto.com.cn/price/sg1905/","中型SUV","SUV,"
"凯迪拉克(进口)","凯迪拉克XLR",false,"152.0万","152.0","//price.pcauto.com.cn/price/sg562/","跑车","硬顶敞篷车,"
"开瑞汽车","杰虎",true,"6.48","6.48","//price.pcauto.com.cn/price/sg12814/","皮卡","皮卡,"
"开瑞汽车","K50",true,"4.49","4.49","//price.pcauto.com.cn/price/sg12011/","MPV","MPV,"
"开瑞汽车","K50S",true,"5.78","5.78","//price.pcauto.com.cn/price/sg13999/","MPV","MPV,"
"开瑞汽车","K50新能源",true,"18.88万","18.88","//price.pcauto.com.cn/price/sg21963/","MPV","MPV,"
"开瑞汽车","K60",true,"5.88","5.88","//price.pcauto.com.cn/price/sg13888/","紧凑型SUV","SUV,"
"开瑞汽车","K60新能源",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23373/","紧凑型SUV",""
"开瑞汽车","优雅2代",true,"4.29","4.29","//price.pcauto.com.cn/price/sg9539/","微面","客车,"
"开瑞汽车","优优",true,"4.10","4.10","//price.pcauto.com.cn/price/sg5061/","微面","客车,"
"开瑞汽车","优优2代",true,"3.40","3.40","//price.pcauto.com.cn/price/sg9052/","微面","客车,"
"开瑞汽车","优优EV",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg23053/","微面",""
"开瑞汽车","优劲",true,"3.45","3.45","//price.pcauto.com.cn/price/sg4570/","微卡","货车,卡车,"
"开瑞汽车","优胜2代",true,"3.23","3.23","//price.pcauto.com.cn/price/sg5058/","微面","客车,"
"开瑞汽车","优派",false,"4.28万","4.28","//price.pcauto.com.cn/price/sg5059/","微面","客车,"
"开瑞汽车","优雅",false,"4.18 ","4.18 ","//price.pcauto.com.cn/price/sg5062/","微面","客车,"
"东南汽车","大捷龙",false,"24.9 ","24.9 ","//price.pcauto.com.cn/price/sg8770/","MPV","MPV,"
"克莱斯勒(进口)","大捷龙(进口)",true,"49.69万","49.69","//price.pcauto.com.cn/price/sg3003/","MPV","MPV,"
"克莱斯勒(进口)","大捷龙PHEV",true,"49.69万","49.69","//price.pcauto.com.cn/price/sg22344/","MPV","MPV,"
"克莱斯勒(进口)","克莱斯勒300C",true,"39.99","39.99","//price.pcauto.com.cn/price/sg2163/","中大型车","三厢车,"
"克莱斯勒(进口)","PT漫步者",false,"23.99万","23.99","//price.pcauto.com.cn/price/sg207/","紧凑型车","两厢车,"
"凯翼汽车","凯翼C3",true,"4.58","4.58","//price.pcauto.com.cn/price/sg11372/","小型车","三厢车,"
"凯翼汽车","凯翼C3R",true,"4.58","4.58","//price.pcauto.com.cn/price/sg11373/","小型车","两厢车,"
"凯翼汽车","凯翼E3",true,"5.29","5.29","//price.pcauto.com.cn/price/sg22326/","小型车","三厢车,"
"凯翼汽车","凯翼V3",true,"6.28","6.28","//price.pcauto.com.cn/price/sg13614/","紧凑型SUV","SUV,"
"凯翼汽车","凯翼X3",true,"5.89","5.89","//price.pcauto.com.cn/price/sg13560/","小型SUV","SUV,"
"凯翼汽车","凯翼X5",true,"7.99","7.99","//price.pcauto.com.cn/price/sg20542/","紧凑型SUV","SUV,"
"科尼赛克","科尼赛克Agera",true,"2650.00万","2650.00","//price.pcauto.com.cn/price/sg8130/","跑车","硬顶跑车,"
"科尼赛克","科尼赛克CCXR",false,"2600.0 ","2600.0 ","//price.pcauto.com.cn/price/sg4451/","跑车","硬顶跑车,"
"科尼赛克","科尼赛克One:1",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg10471/","跑车","硬顶跑车,"
"康迪全球鹰电动车","全球鹰EX3",true,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg22816/","小型SUV",""
"康迪全球鹰电动车","全球鹰K10",true,"15.08万","15.08","//price.pcauto.com.cn/price/sg12875/","微型车","两厢车,"
"康迪全球鹰电动车","全球鹰K11",true,"18.18万","18.18","//price.pcauto.com.cn/price/sg12876/","微型车","两厢车,"
"康迪全球鹰电动车","全球鹰K12",true,"15.88万","15.88","//price.pcauto.com.cn/price/sg20522/","微型车","两厢车,"
"康迪全球鹰电动车","全球鹰K17",true,"16.48万","16.48","//price.pcauto.com.cn/price/sg20524/","微型车","两厢车,"
"卡威汽车","卡威K1",true,"7.98","7.98","//price.pcauto.com.cn/price/sg11901/","皮卡","皮卡,"
"卡威汽车","卡威K150GT",true,"9.98","9.98","//price.pcauto.com.cn/price/sg22237/","皮卡","皮卡,"
"卡威汽车","卡威W1",true,"9.48","9.48","//price.pcauto.com.cn/price/sg11900/","紧凑型SUV","SUV,"
"卡威汽车","卡威W1新能源",true,"22.78万","22.78","//price.pcauto.com.cn/price/sg21893/","紧凑型SUV","SUV,"
"卡威汽车","路易斯",true,"7.98","7.98","//price.pcauto.com.cn/price/sg22236/","紧凑型SUV","SUV,"
"浙江卡尔森","卡升T6",true,"71.80","71.80","//price.pcauto.com.cn/price/sg21724/","MPV","MPV,"
"浙江卡尔森","卡升V级",true,"95.80","95.80","//price.pcauto.com.cn/price/sg21725/","MPV","MPV,"
"浙江卡尔森","卡升凌特",true,"115.00","115.00","//price.pcauto.com.cn/price/sg21726/","MPV","MPV,"
"浙江卡尔森","卡升新威霆",true,"66.80","66.80","//price.pcauto.com.cn/price/sg21723/","MPV","MPV,"
"浙江卡尔森","卡尔森C25",false,"暂无报价","暂无报价","//price.pcauto.com.cn/price/sg7822/","跑车","硬顶跑车,"
"浙江卡尔森","卡尔森CGL45",false,"188.0 ","188.0 ","//price.pcauto.com.cn/price/sg7820/","大型SUV","SUV,"
"浙江卡尔森","卡尔森CS60",false,"288.0 ","288.0 ","//price.pcauto.com.cn/price/sg7821/","大型车","三厢车,"
"KTM","X-BOW",true,"135.00万","135.00","//price.pcauto.com.cn/price/sg10903/","跑车","软顶敞篷车,"
"凯马汽车","凯马锐腾",true,"5.78","5.78","//price.pcauto.com.cn/price/sg12746/","皮卡","皮卡,"
"雷克萨斯","雷克萨斯CT",true,"21.50","21.50","//price.pcauto.com.cn/price/sg4657/","紧凑型车","两厢车,"
"雷克萨斯","雷克萨斯ES",true,"27.90","27.90","//price.pcauto.com.cn/price/sg36/","中大型车","三厢车,"
"雷克萨斯","雷克萨斯GS",true,"42.80","42.80","//price.pcauto.com.cn/price/sg38/","中大型车","三厢车,"
"雷克萨斯","雷克萨斯GX",true,"84.80","84.80","//price.pcauto.com.cn/price/sg4444/","中大型SUV","SUV,"
"雷克萨斯","雷克萨斯IS",true,"30.40","30.40","//price.pcauto.com.cn/price/sg34/","中型车","三厢车,硬顶敞篷车,"
"雷克萨斯","雷克萨斯LC",true,"117.90","117.90","//price.pcauto.com.cn/price/sg13696/","跑车","硬顶跑车,"
"雷克萨斯","雷克萨斯LS",true,"82.40","82.40","//price.pcauto.com.cn/price/sg41/","大型车","三厢车,"
"雷克萨斯","雷克萨斯LX",true,"129.10","129.10","//price.pcauto.com.cn/price/sg43/","中大型SUV","SUV,"
"雷克萨斯","雷克萨斯NX",true,"29.80","29.80","//price.pcauto.com.cn/price/sg10720/","中型SUV","SUV,"
"雷克萨斯","雷克萨斯RC",true,"45.50","45.50","//price.pcauto.com.cn/price/sg13318/","跑车","硬顶跑车,"
"雷克萨斯","雷克萨斯RC F",true,"111.60","111.60","//price.pcauto.com.cn/price/sg9988/","跑车","硬顶跑车,"
"雷克萨斯","雷克萨斯RX",true,"39.00","39.00","//price.pcauto.com.cn/price/sg42/","中大型SUV","SUV,"
"雷克萨斯","雷克萨斯SC",false,"132.1万","132.1","//price.pcauto.com.cn/price/sg39/","跑车","硬顶敞篷车,"
"路虎(进口)","全新一代发现",true,"68.80","68.80","//price.pcauto.com.cn/price/sg20772/","中大型SUV","SUV,"
"路虎(进口)","揽胜",true,"125.80","125.80","//price.pcauto.com.cn/price/sg32/","中大型SUV","SUV,"
"路虎(进口)","揽胜新能源",true,"171.80万","171.80","//price.pcauto.com.cn/price/sg22410/","中大型SUV","SUV,"
"路虎(进口)","揽胜星脉",true,"64.80","64.80","//price.pcauto.com.cn/price/sg21353/","中型SUV","SUV,"
"路虎(进口)","揽胜极光(进口)",true,"68.80万","68.80","//price.pcauto.com.cn/price/sg4255/","紧凑型SUV","SUV,"
"路虎(进口)","揽胜运动版",true,"92.80","92.80","//price.pcauto.com.cn/price/sg5002/","中大型SUV","SUV,"
"路虎(进口)","揽胜运动版新能源",true,"90.80万","90.80","//price.pcauto.com.cn/price/sg22403/","中大型SUV","SUV,"
"路虎(进口)","第四代发现",false,"69.8 ","69.8 ","//price.pcauto.com.cn/price/sg4286/","中大型SUV","SUV,"
"路虎(进口)","发现3",false,"69.8 ","69.8 ","//price.pcauto.com.cn/price/sg530/","中大型SUV","SUV,"
"路虎(进口)","神行者2",false,"39.8 ","39.8 ","//price.pcauto.com.cn/price/sg356/","紧凑型SUV","SUV,"
"奇瑞捷豹路虎","发现神行",true,"35.58","35.58","//price.pcauto.com.cn/price/sg12512/","中型SUV","SUV,"
"奇瑞捷豹路虎","揽胜极光",true,"38.58","38.58","//price.pcauto.com.cn/price/sg11374/","紧凑型SUV","SUV,"
"昌河铃木","北斗星",true,"3.99","3.99","//price.pcauto.com.cn/price/sg4591/","微型车","两厢车,"
"昌河铃木","利亚纳A6",true,"5.49","5.49","//price.pcauto.com.cn/price/sg10048/","小型车","两厢车,三厢车,"
"昌河铃木","北斗星X5",true,"4.69","4.69","//price.pcauto.com.cn/price/sg9210/","微型车","两厢车,"
